,CountryCode,CountryName,Year,elec_energy_prod_hydroelectric_percent,elec_energy_prod_naturalgas_percent,elec_energy_prod_nuclear_percent,elec_energy_prod_oil_gas_coal_percent,elec_energy_prod_renewable_percent,elect_access_percent_population,elect_consumption_Kwh_per_capita,female_population_percent,gdp_growth_annual_percent,population_0_14_percent,population_15_64_percent,population_65_plus_percent,population_density,population_largest_city,rural_population_percent,surface_area,total_population 
1603,ESP,Spain,2009,9.0489226330991,36.915876643288605,18.0769454789649,56.1642380657076,16.3323271741775,,5652.59593296768,50.5301641373507,-3.57381203047768,14.5509130743191,68.44647427850549,17.0026126471754,92.9750651746681,5704239.0,21.79,505370.0,46362946.0
1604,ESP,Spain,2010,14.1807455081791,31.795052292839895,20.7796996513811,46.170555108608205,18.594797532850603,100.0,5706.56306279914,50.5504694999894,0.013786543593227,14.5978673815851,68.2374311105747,17.1647015078401,93.1519309613808,5787392.0,21.558,505600.0,46576897.0
1605,ESP,Spain,2011,10.4948667903805,29.3304703069635,19.798101758634505,49.8489021826003,19.5267774145637,,5599.37737439498,50.6066643393177,-1.0000804875138,14.7308086093185,67.8311825337671,17.4380088569144,93.5078358806114,5871758.0,21.327,505600.0,46742697.0
1606,ESP,Spain,2012,6.989474113940849,24.9396139374434,20.9122888188826,49.20018234889879,22.5952738975716,100.0,5573.40118151359,50.6934053035308,-2.62030851235816,14.8139092407196,67.4371115242587,17.7489792350216,93.50683712840608,5957472.0,21.098,505940.0,46773055.0
1607,ESP,Spain,2013,13.091479842972,20.3203912175365,20.191195469962896,40.0464108140044,26.3979300207496,,,50.7942249605281,-1.67197184815122,14.854689025631002,67.0554917652533,18.0898192091157,93.2009456028468,6044437.0,20.871,505940.0,46620045.0
1608,EST,Estonia,1990,0.0,5.57010651300856,0.0,14.3879867295268,0.0,100.0,5755.89450245798,53.23754887179621,,22.1823013824649,66.1513300794726,11.666368538062502,37.0175513092711,476411.0,28.769,45230.0,1569174.0
1609,EST,Estonia,1991,0.0,6.63840842277979,0.0,15.738018732481,0.0,,5617.06357593668,53.299355997951295,,22.0669682042154,65.9049646480271,12.0280671477575,36.8321302193914,467247.0,28.954,45230.0,1561314.0
1610,EST,Estonia,1992,0.0084523708900346,2.42583044543995,0.0,7.50570535035077,0.0,,4933.823236846351,53.41108661504301,,21.8014056345048,65.76295681642,12.435637549075198,36.1663364000944,458246.0,29.14,45230.0,1533091.0
1611,EST,Estonia,1993,0.0109685203466052,1.4259076450586798,0.0,8.7857847976308,0.0,,4049.8538277845,53.54574899873671,,21.4201811681854,65.71768405773729,12.8621347740774,35.247180938900705,449443.0,29.326,45230.0,1494128.0
1612,EST,Estonia,1994,0.0327797202797203,2.40384615384615,0.0,4.567307692307691,0.0,,4354.830107609229,53.6599308922585,,21.0037436219456,65.734089606731,13.2621667713234,34.501391837697604,440797.0,29.513,45230.0,1462514.0
1613,EST,Estonia,1995,0.0230070171402278,3.036926262510069,0.0,4.589899919475441,0.0690210514206833,,4244.64407775397,53.71871415054051,,20.6157244975144,65.7797632505185,13.6045122519671,33.890870488322705,432318.0,29.7,45230.0,1436634.0
1614,EST,Estonia,1996,0.0219707788641107,3.22970449302428,0.0,4.71273206635175,0.0549269471602768,,4556.39116865429,53.7038735041819,5.3238872787659695,19.897854824352898,66.1343108198275,13.9678343558196,33.3945270110875,423990.0,29.889,45230.0,1415594.0
1615,EST,Estonia,1997,0.0325450206118464,2.7988717726187904,0.0,5.565198524625731,0.0867867216315904,,4811.59813795296,53.6267537195382,11.7985954823788,19.2800971541826,66.4629379776664,14.2569648681509,33.0156876621845,417567.0,30.077,45230.0,1399535.0
1616,EST,Estonia,1998,0.0469428470836756,3.12169933106443,0.0,7.276141297969719,0.1408285412510269,,4733.95490839415,53.51659712682421,4.1173240557427695,18.732099534410104,66.7687722022657,14.4991282633242,32.7000707714083,411233.0,30.267,45230.0,1386156.0
1617,EST,Estonia,1999,0.0483792936623125,2.76971456216739,0.0,7.486695694242869,0.145137880986938,,4491.46035838971,53.417066705798,-0.8564950963981909,18.1781010541942,67.077640240458,14.7442587053478,32.5694739325313,404995.0,30.457,45230.0,1380620.0
1618,EST,Estonia,2000,0.0587337013978621,7.00105720662516,0.0,9.55009984729238,0.152707623634441,100.0,4540.49256076479,53.3587297956967,10.5680819364531,17.5825236126349,67.39744629756031,15.020030089804802,32.9555319650861,400224.0,30.632,45230.0,1396985.0
1619,EST,Estonia,2001,0.0825179771307321,7.06118118590121,0.0,9.6428150418484,0.1296711069197219,,4680.44794559529,53.3512387965114,6.32867264287459,17.040439617921,67.5509465034769,15.4086138786021,32.7462845010616,399611.0,30.758,45230.0,1388115.0
1620,EST,Estonia,2002,0.070364723818459,6.20382314999414,0.0,9.71033188694734,0.281458895273836,,4767.462935440611,53.3836201441346,6.0764194204340605,16.4961471286978,67.691567798602,15.8122850727001,32.5395140363293,398998.0,30.884,45230.0,1379350.0
1621,EST,Estonia,2003,0.1279653509203659,4.96111822029727,0.0,7.86494733733635,0.354365587164091,,5158.60277810202,53.439969698956205,7.41621054210093,15.9644254091733,67.8323827837627,16.203191807063902,32.335928284972894,398386.0,31.011,45230.0,1370720.0
1622,EST,Estonia,2004,0.213509316770186,4.726319875776401,0.0,7.05551242236025,0.368788819875776,,5429.525521999191,53.494887239109104,6.2947270289115,15.5029998921931,67.9681478260041,16.5288522818029,32.143194149563605,397774.0,31.138,45230.0,1362550.0
1623,EST,Estonia,2005,0.215580597746203,5.33072023517883,0.0,7.7609015188633,0.8721215090641842,,5531.54582864313,53.529198280987394,9.37373678411686,15.156654092244198,68.0871780724104,16.756167835345398,31.9597782495872,397165.0,31.265,45230.0,1354775.0
1624,EST,Estonia,2006,0.143855322646938,5.538429921907111,0.0,8.35388409371147,1.19194410193177,,5869.42478894573,53.5381352320974,10.2718652308439,15.0065697374106,68.0008952332535,16.9925350293359,31.7718801604152,396556.0,31.393,45230.0,1346810.0
1625,EST,Estonia,2007,0.172272354388843,2.8219852337982005,0.0,5.118949958982769,1.01722723543888,,6277.41146283975,53.5276250471458,7.7482030622807505,14.9227105717536,67.9184337834289,17.1588556448175,31.6272705826846,395948.0,31.521,45230.0,1340680.0
1626,EST,Estonia,2008,0.2646252717134489,3.9977317833853103,0.0,6.98421699272281,1.59720253284189,,6364.567830138579,53.5015347690682,-5.4194635111803695,14.9240899412735,67.80052256032171,17.2753874984048,31.542580797357896,395340.0,31.649,45230.0,1337090.0
1627,EST,Estonia,2009,0.3645062079963549,1.2302084519877,0.0,6.27634126893724,5.797926870942019,,5975.95381093506,53.4669947073868,-14.7244023904974,15.001725282613302,67.6125905960496,17.3856841213371,31.4818353385232,394734.0,31.777,45230.0,1334515.0
1628,EST,Estonia,2010,0.208269052761493,2.3372415921012,0.0,5.808392471459429,7.84480098734958,100.0,6506.31818096472,53.4295381164472,2.46277332627901,15.1333732205581,67.34294780604,17.5236789734019,31.4101203113942,394129.0,31.906,45230.0,1331475.0
1629,EST,Estonia,2011,0.2326844023888929,1.93903668657411,0.0,5.63096253781122,8.911812611494609,,6314.41444766954,53.3893595809853,7.5831251481981505,15.2801663770229,66.92744648617389,17.7923871368032,31.3149091766926,393525.0,32.035,45230.0,1327439.0
1630,EST,Estonia,2012,0.350965154173978,1.0528954625219398,0.0,5.76585610428679,11.991309434277598,100.0,6689.36777611787,53.3446874716776,5.1825781406402,15.4233255792876,66.5172502341319,18.0594241865805,31.2030195800896,392920.0,32.165,45230.0,1322696.0
1631,EST,Estonia,2013,0.180573320291927,0.669626062749229,0.0,4.6271913324806295,8.938379354450381,,,53.296769061778,1.56779582149269,15.5972879815159,66.098632627552,18.3040793909322,31.092167964142497,392316.0,32.279,45230.0,1317997.0
1632,ETH,Ethiopia,1990,88.35274542429279,0.0,0.0,11.6472545757072,0.0,10.0,22.5148861477142,50.1308859832432,2.72645178301008,46.29392280773371,50.5563861185614,3.14969107370496,43.6485867393279,1790860.0,87.379,1221900.0,48057094.0
1633,ETH,Ethiopia,1991,89.49545078577341,0.0,0.0,10.5045492142266,0.0,,21.8539777865162,50.1274149172721,-7.137479708257871,46.474152940925705,50.3814935213301,3.14435353774421,45.2179718437784,1861383.0,87.133,1221900.0,49784987.0
1634,ETH,Ethiopia,1992,92.74778404512492,0.0,0.0,7.2522159548750995,0.0,,21.6461222938859,50.129650001775104,-8.67248012819739,46.5977624924674,50.2753010807015,3.1269364268309903,46.869006357856506,1934786.0,86.884,1221900.0,51602776.0
1635,ETH,Ethiopia,1993,91.3232104121475,0.0,0.0,8.67678958785249,0.0,,23.2806257473174,50.13511364610429,13.1428339596481,46.6668445593196,50.22859517561111,3.10456026506928,53.477944,2010869.0,86.63,1104300.0,53477944.0
1636,ETH,Ethiopia,1994,93.31495520330807,0.0,0.0,6.685044796691941,0.0,,23.588263643169,50.1406815964241,3.18996457013017,46.676961817916094,50.2353109912982,3.08772719078572,55.366517,2090056.0,86.373,1104300.0,55366517.0
1637,ETH,Ethiopia,1995,93.516699410609,0.0,0.0,6.48330058939096,0.0,,24.0053562344199,50.14433264113811,6.12751141238456,46.62184711746861,50.2948605510686,3.0832923314627405,57.237226,2144292.0,86.173,1104300.0,57237226.0
1638,ETH,Ethiopia,1996,94.1983780411728,0.0,0.0,5.8016219588272,0.0,,24.4259917333506,50.1458534703884,12.4261737798185,46.7040298011318,50.209821469529295,3.08614872933892,59.076414,2188930.0,85.994,1104300.0,59076414.0
1639,ETH,Ethiopia,1997,97.02602230483272,0.0,0.0,2.97397769516729,0.0,,23.8614241470124,50.1459061218988,3.13390686700433,46.7185565878026,50.1859450332635,3.0954983789340003,60.893264,2234371.0,85.814,1104300.0,60893264.0
1640,ETH,Ethiopia,1998,95.52329098608593,0.0,0.0,2.9038112522686,1.57289776164549,,23.7292012076314,50.1446006172112,-3.45813914838983,46.68234112235329,50.2134280583484,3.1042308192983503,62.707547,2280820.0,85.631,1104300.0,62707547.0
1641,ETH,Ethiopia,1999,97.6277372262774,0.0,0.0,1.15571776155718,1.21654501216545,,22.9279056329542,50.1422266011079,5.16214582423662,46.6057009524732,50.2896127555747,3.1046862919520803,64.550161,2328234.0,85.447,1104300.0,64550161.0
1642,ETH,Ethiopia,2000,98.3273596176822,0.0,0.0,1.37395459976105,0.29868578255675,12.7,22.6808892347394,50.1390284328801,6.073217492310491,46.495159210436,50.4106302001714,3.0942105893926297,66.443603,2376701.0,85.26,1104300.0,66443603.0
1643,ETH,Ethiopia,2001,99.00596421471172,0.0,0.0,0.944333996023857,0.0497017892644135,,26.479268501946603,50.1349740868703,8.30130632157497,46.55241240026339,50.3473272928824,3.10026030685422,68.393128,2426040.0,85.073,1104300.0,68393128.0
1644,ETH,Ethiopia,2002,98.972602739726,0.0,0.0,1.0273972602739698,0.0,,26.139642230694605,50.130095862876,1.51472569321093,46.526706403658295,50.3730425279194,3.10025106842236,70.39117,2476473.0,84.882,1104300.0,70391170.0
1645,ETH,Ethiopia,2003,99.3031358885017,0.0,0.0,0.696864111498258,0.0,,28.523190416870698,50.124767558778,-2.16135972141942,46.44576334670629,50.4566236964205,3.0976129568732405,72.43229,2527954.0,84.69,1104300.0,72432290.0
1646,ETH,Ethiopia,2004,99.2910594722332,0.0,0.0,0.708940527766837,0.0,,30.668270060196,50.1194344572362,13.5726031535762,46.329268452104905,50.5741059890582,3.09662555883695,74.506974,2580579.0,84.496,1104300.0,74506974.0
1647,ETH,Ethiopia,2005,99.5782073813708,0.0,0.0,0.421792618629174,0.0,,33.4166875183751,50.1144097312214,11.8187659353249,46.173320009647504,50.7267183164213,3.09996167393116,76.608431,2634150.0,84.3,1104300.0,76608431.0
1648,ETH,Ethiopia,2006,99.69409605383908,0.0,0.0,0.305903946160905,0.0,,37.3655271260455,50.1097755242462,10.8347270718859,45.95869534362921,50.903790435530006,3.1375142208408,78.735675,2688909.0,84.101,1104300.0,78735675.0
1649,ETH,Ethiopia,2007,95.43276007893992,0.0,0.0,4.567239921060049,0.0,,39.4600363783954,50.1055135659451,11.456166995433302,45.6879513674337,51.1363761109138,3.1756725216525696,80.891968,2744785.0,83.884,1104300.0,80891968.0
1650,ETH,Ethiopia,2008,87.2650251522372,0.0,0.0,12.364310299179198,0.370664548583532,,40.9125666553458,50.1016868062257,10.788521681449302,45.347618876584,51.437214292104,3.21516683131196,83.079608,2801689.0,83.49,1104300.0,83079608.0
1651,ETH,Ethiopia,2009,88.2765531062124,0.0,0.0,11.122244488978,0.6012024048096191,,42.1208861460724,50.0983393151908,8.80255320238865,44.9294008580023,51.8135526770566,3.25704646494102,85.302099,2859611.0,83.09,1104300.0,85302099.0
1652,ETH,Ethiopia,2010,99.0160642570281,0.0,0.0,0.6224899598393571,0.36144578313253,23.0,51.18669652047179,50.0954913976542,12.5505383420509,44.4417643060707,52.256321459946,3.30191423398332,87.561814,2918813.0,82.681,1104300.0,87561814.0
1653,ETH,Ethiopia,2011,99.2865070556525,0.0,0.0,0.586649754241319,0.126843190106231,,55.9656463298777,50.0931529208926,11.1782962356071,43.8899002050953,52.76923003645639,3.34086975844831,89.858696,2979240.0,82.265,1104300.0,89858696.0
1654,ETH,Ethiopia,2012,98.73134328358208,0.0,0.0,0.597014925373134,0.671641791044776,26.56256,57.434976095497895,50.09130968026879,8.647811635390969,43.3060695991942,53.3136645748151,3.3802658259907203,92.191211,3041005.0,81.84,1104300.0,92191211.0
1655,ETH,Ethiopia,2013,,,,,,,,50.0899232890786,10.5822700402272,42.6964226351862,53.8850044100801,3.41857295473376,94.558374,3103874.0,81.41,1104300.0,94558374.0
1656,EUU,European Union,1990,11.2385357609716,7.478937014675861,30.859753382249,56.1922129169745,0.7320651606323192,99.9941638901208,5158.097286070311,51.288561983721294,2.9288226748424195,19.3364051084722,66.9018251554189,13.7617697361089,113.540126979089,,29.503376530558896,4352765.0,477948527.0
1657,EUU,European Union,1991,11.495316219605998,7.19429432123842,31.301627057684897,55.501356358659,0.761737131773919,,5189.38450330082,51.28037453359679,1.44650902918357,19.1367072940897,66.867820877249,13.995471828661302,113.758274495905,,29.3311324441553,4352765.0,478879335.0
1658,EUU,European Union,1992,12.0772155897824,7.1137241156127695,31.7973924787594,54.3781021101075,0.828523309112181,,5153.72858997032,51.2726865337101,1.090099491045,18.9278547338472,66.86680543528149,14.2053398308713,114.097766281473,,29.1859577019825,4352765.0,480313031.0
1659,EUU,European Union,1993,12.3235795721595,8.17428237627789,33.079772631789,52.8212496810668,0.927927806948044,,5118.38338398489,51.2656251554275,-0.0898896843891066,18.7158566308157,66.8909359205862,14.3932074485981,114.481467545221,,29.086559249454,4352785.0,481925994.0
1660,EUU,European Union,1994,12.5274643921347,9.24884769476631,32.435045791928204,53.111346887406704,1.000823790122,,5165.24008649442,51.2592889406227,2.87783185853199,18.5039405650762,66.9290452391876,14.5670141957362,114.745488851652,,28.9933880345573,4352795.0,483042019.0
1661,EUU,European Union,1995,12.156083076239,9.85217456814578,32.3698557392833,53.3661017634315,1.08525365521119,,5297.76098165609,51.2537359769409,3.0432717760400294,18.2894549359562,66.9799195832592,14.7306254807845,114.973770515948,,28.9061448377816,4352815.0,483999563.0
1662,EUU,European Union,1996,11.7283364230242,11.1457140730396,32.8206336997246,53.2238294916011,1.07872154146625,,5445.05440356478,51.2490044968678,2.01791237748883,18.0456739796183,67.0169638516628,14.9373621687189,115.133427654236,,28.813517266891605,4352895.0,484682026.0
1663,EUU,European Union,1997,11.8730453281026,12.772869109966098,33.0782786010503,52.5313849969396,1.3322726142198702,,5500.352430320881,51.24529487618939,2.80380088795317,17.808539870175103,67.06666745145701,15.124792678367902,115.33598097895,,28.7331231385879,4352895.0,485524343.0
1664,EUU,European Union,1998,12.0236328111515,13.5640460919215,32.2025876650948,53.113310457674295,1.56305880241092,,5592.371608885,51.24124504009539,3.03528967117661,17.571358395381402,67.1260431051398,15.3025984994787,115.490313359046,,28.6492180476785,4352825.0,486169409.0
1665,EUU,European Union,1999,11.8444274625495,15.611115819865502,32.2415098879286,53.16508042400661,1.7056095847152,,5675.87745584709,51.235874043836496,3.022257350979669,17.3286396503703,67.18926733488111,15.4820930147487,115.731499469544,,28.5601510851187,4352825.0,487181237.0
1666,EUU,European Union,2000,11.8600523604111,15.9571147736484,31.4439641116898,53.601109231483896,2.05358889756978,100.0,5826.75868953064,51.2278433219798,3.88848096837459,17.0811274596563,67.2473340833148,15.671538457028902,115.037071254661,,28.4402698187478,4384955.0,487977133.0
1667,EUU,European Union,2001,12.2449270295119,16.0636403662121,31.693472152079,52.6106535617627,2.2144309337891603,,5944.74163120197,51.217230810479,2.23562049070078,16.854526996036903,67.261448905496,15.8840240984671,115.331094204672,,28.289192085964,4384975.0,489163227.0
1668,EUU,European Union,2002,10.2260885004027,16.885329528524498,31.8488489080902,54.017853696694296,2.69278570160383,,6012.9844318209,51.2043506143692,1.3504608586441698,16.6249576146194,67.2689455738005,16.1060968115801,115.680180520127,,28.0696809233713,4385285.0,490506176.0
1669,EUU,European Union,2003,9.6154567037361,17.7756153942272,31.1089591403224,55.053792327877,3.11783081344496,,6131.464973702309,51.19075430343951,1.33154680822851,16.4010463521135,67.2700876557544,16.328865992132098,116.109036702613,,27.8575295116992,4385335.0,492343186.0
1670,EUU,European Union,2004,10.0285612641717,18.9491461445352,30.8474194682166,54.0851295137244,3.84263254283348,,6230.65409019317,51.1783099728224,2.52689944829589,16.1965464844258,67.2701601929792,16.533293322595,116.575784080999,,27.6478033944542,4385405.0,494332851.0
1671,EUU,European Union,2005,9.47661869410041,20.326079686749495,30.3309134244143,54.4328110464586,4.48932625601177,,6291.12093816646,51.16819614081351,2.09624885098061,16.0208320408014,67.2730288483479,16.7061391108507,117.049215688494,,27.434755877974,4385425.0,496306466.0
1672,EUU,European Union,2006,9.43850358800802,20.4973243651628,29.688929332168,54.5819009394265,5.09642302923493,,6354.437795367161,51.1606941690536,3.34481800446864,15.9013415300074,67.2193371212418,16.879321348750903,117.509851180283,,27.2103601395361,4385715.0,498182074.0
1673,EUU,European Union,2007,9.36732754355694,22.083029657202506,27.9250766667154,55.4086796485289,6.031851433625031,,6367.401512098941,51.1552720262988,3.08312048896846,15.8077104792993,67.16272116582111,17.0295683548795,117.94730105863,,26.972124684312803,4385704.0,500030506.0
1674,EUU,European Union,2008,9.874863131083831,23.5568061524758,27.939145389444104,54.1382035464737,6.87461301832441,,6359.9489028888,51.1518460786786,0.450056751048805,15.735892045151,67.0938669059251,17.1702410489239,118.406704733272,,26.7353011486426,4385720.0,501912523.0
